# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cf_model
# start_datetime = 2023-07-05 10:27:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\cf\cf.data.r
# init = 2 (Default)
# random
#   seed = 750877595 (Default)
# output
#   file = examples\cf\cf2k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mean
-252.224,0.966414,0.0131195,3,7,0,252.306,-0.0233863,2.85828,2.17186,2.10501
-253.535,0.982421,0.0131195,8,379,0,254.093,-1.40619,2.76444,6.05193,2.1646
-254.837,0.934613,0.0131195,5,51,0,256.827,-1.53938,3.63002,7.08427,1.4963
-252.83,0.904617,0.0131195,5,63,0,257.96,-1.32262,4.66836,8.14451,1.97004
-251.417,0.991297,0.0131195,7,255,0,254.45,-0.416457,3.75712,3.3603,1.79562
-252.498,0.958804,0.0131195,7,175,0,253.929,-0.917512,5.44313,6.93507,1.94094
-252.836,0.927532,0.0131195,2,3,0,252.994,-0.958721,5.43865,6.92763,1.71349
-251.763,0.896493,0.0131195,8,315,0,253.774,-1.32493,-3.29144,-2.32409,2.03683
-251.71,0.998965,0.0131195,3,11,0,251.954,-1.23701,-3.32111,-2.40695,1.70131
-251.234,1,0.0131195,2,3,0,251.698,-1.29678,-3.32518,-2.39533,1.91668
-251.172,0.990544,0.0131195,8,511,0,252.378,-2.39625,0.253088,2.54718,1.94072
-251.505,0.997012,0.0131195,8,511,0,251.804,-0.888662,2.70245,4.16992,1.76836
-251.361,0.997917,0.0131195,8,255,0,251.811,-0.0121165,4.22506,1.8361,1.78491
-251.698,0.998039,0.0131195,8,511,0,252.634,1.76969,3.83913,-4.97187,1.82222
-251.982,0.918171,0.0131195,5,55,0,253.074,1.72211,4.33677,-5.52444,1.94396
-251.972,0.999582,0.0131195,9,511,0,252.609,-1.10475,3.80851,6.14049,1.93305
-251.88,0.947485,0.0131195,2,3,0,252.446,-1.1122,3.83615,6.12849,1.86193
-252.443,0.966,0.0131195,6,83,0,253.032,-1.28383,4.3724,7.39979,1.78637
-252.388,0.899687,0.0131195,5,55,0,253.647,-1.281,4.2348,7.20312,1.77835
-251.653,0.999942,0.0131195,8,255,0,252.751,-2.5109,1.51073,5.61236,1.81907
-251.801,0.998067,0.0131195,9,511,0,252.401,-4.39244,-1.6102,-5.17939,1.89329
-251.644,0.978917,0.0131195,9,511,0,252.214,0.751018,5.75639,-2.50063,1.82252
-252.034,0.726491,0.0131195,8,255,0,253.379,-0.0196795,7.53833,2.02888,1.88053
-252.034,0.0500111,0.0131195,1,1,0,253.702,-0.0196795,7.53833,2.02888,1.88053
-251.884,0.97562,0.0131195,8,255,0,252.225,0.266076,7.16033,0.00786693,1.91306
-253.496,0.373662,0.0131195,1,1,0,253.509,0.220646,7.15513,-0.00238517,1.57636
-251.725,0.912726,0.0131195,6,69,0,253.311,0.238892,6.71289,0.236855,1.84051
-252.471,0.668742,0.0131195,1,1,0,252.497,0.214698,6.70804,0.229516,1.66972
-252.03,0.979198,0.0131195,7,255,0,252.732,0.270319,7.27911,-0.191957,1.77573
-251.611,0.970576,0.0131195,8,255,0,252.74,-0.0131875,5.99048,1.92151,1.84251
-254.515,0.492761,0.0131195,2,7,0,255.175,-0.0698421,5.93748,1.89667,1.48198
-251.831,0.991585,0.0131195,8,255,0,254.252,0.408063,6.24352,-0.789342,1.75841
-251.658,0.972896,0.0131195,9,511,0,253.258,4.48902,1.19664,-3.4113,1.96044
-251.793,0.920638,0.0131195,8,511,0,253.212,2.13341,3.20018,-4.85907,1.96822
-252.107,0.981572,0.0131195,2,3,0,252.164,2.14115,3.21508,-4.85716,2.02682
-251.366,0.974248,0.0131195,6,119,0,253.842,1.96426,2.58437,-3.12514,1.95123
-253.133,0.993742,0.0131195,7,151,0,253.416,2.34342,4.48048,-8.75335,1.74632
-253.391,0.996027,0.0131195,5,55,0,253.761,2.47813,4.65536,-9.75045,1.78614
-251.103,0.988749,0.0131195,8,255,0,254.069,0.0215124,3.24475,1.76296,1.83276
-251.574,0.98527,0.0131195,8,255,0,251.948,1.53778,4.06049,-4.38906,1.85507
-251.634,0.88049,0.0131195,8,511,0,254.294,-0.244191,4.29508,3.02967,1.98085
-250.886,0.999104,0.0131195,8,327,0,252.053,0.585553,0.787968,1.37237,1.83377
-252.129,0.991908,0.0131195,9,511,0,252.319,1.19498,-3.703,6.38948,1.96447
-252.496,0.934132,0.0131195,5,39,0,253.088,1.1765,-3.69531,6.03072,1.68319
-251.99,0.961011,0.0131195,8,255,0,253.454,0.470584,-6.03091,4.7165,1.87844
-251.837,0.667228,0.0131195,9,511,0,255.134,3.35982,0.927304,-1.44369,1.67188
-251.22,0.999429,0.0131195,8,255,0,252.351,-0.212869,-3.0017,1.32406,1.96303
-251.425,0.955676,0.0131195,8,511,0,252.477,-2.64276,-1.86924,-2.96819,1.97174
-252.741,0.866286,0.0131195,6,87,0,254.666,-1.07659,-1.99714,0.0167804,2.16688
-254.663,0.904716,0.0131195,2,3,0,255.198,-1.10438,-2.04929,0.0341067,2.2973
-253.28,0.986926,0.0131195,6,91,0,258.327,0.0120517,-1.90879,1.54486,1.52186
-252.263,0.999212,0.0131195,6,103,0,254.18,-0.0517909,-0.860721,2.08001,2.12459
-251.186,0.999456,0.0131195,3,7,0,252.572,-0.00866529,-0.756124,1.73458,1.74113
-251.227,0.99051,0.0131195,6,95,0,252.59,-0.948957,-0.105496,1.89239,1.9925
-250.969,0.999583,0.0131195,7,143,0,251.486,-1.0125,-0.106918,1.81654,1.92479
-251.067,0.984213,0.0131195,2,7,0,251.994,-0.985868,-0.062559,1.70827,1.76994
-251.562,0.995193,0.0131195,7,143,0,252.391,-1.09714,2.9823,5.16571,1.8937
-251.128,0.995097,0.0131195,7,255,0,252.066,-0.194044,2.5105,2.28601,1.79887
-251.403,0.980735,0.0131195,7,227,0,252.693,-0.576416,2.77744,3.55997,1.95901
-250.997,0.980498,0.0131195,7,143,0,251.91,0.0798936,2.44147,1.69211,1.88717
-251.426,0.991033,0.0131195,8,511,0,252.565,0.643247,5.11536,-1.47119,1.81925
-252.027,0.992397,0.0131195,8,511,0,255.316,-0.517472,5.83401,4.93098,1.91204
-251.7,0.954044,0.0131195,6,127,0,253.117,-0.370758,5.1004,3.68672,1.79571
-252.947,0.744532,0.0131195,7,159,0,255.123,0.449681,8.31112,-1.68636,2.05099
-252.55,0.800446,0.0131195,5,55,0,253.206,0.376721,8.774,-1.52757,1.77778
-252.458,0.592908,0.0131195,7,127,0,253.28,0.349214,7.8301,-1.01098,1.7234
-252.139,0.995871,0.0131195,8,255,0,252.743,-0.195891,7.11722,3.1838,1.7896
-252.436,0.95412,0.0131195,7,127,0,252.566,-0.360923,7.11591,4.53276,1.96446
-252.435,0.982719,0.0131195,9,767,0,253.34,0.717361,7.81244,-3.66043,1.94391
-251.276,0.752385,0.0131195,8,511,0,253.33,4.68574,0.269515,0.631183,1.89406
-252.605,0.871743,0.0131195,8,511,0,253.239,1.34015,3.83164,-3.51725,1.61774
-251.566,0.935777,0.0131195,7,255,0,254.53,-0.993853,1.4079,3.10504,1.7058
-251.347,0.995226,0.0131195,7,191,0,252.916,1.23757,0.289398,1.35349,1.71164
-251.095,0.990178,0.0131195,4,23,0,252.24,1.20493,0.356473,1.53671,1.96623
-251.913,0.993444,0.0131195,7,159,0,252.794,3.20646,-0.37853,3.26299,2.04925
-251.706,0.959814,0.0131195,8,255,0,253.688,0.221579,-4.67778,2.77801,1.74151
-251.967,0.996033,0.0131195,9,683,0,252.258,-0.178082,-6.60926,0.803821,1.98081
-251.861,0.981163,0.0131195,8,511,0,252.503,0.404135,-5.86783,4.2271,1.85571
-250.913,0.776507,0.0131195,8,319,0,254.179,-0.508067,-0.836627,1.48413,1.9092
-251.008,0.99438,0.0131195,8,367,0,251.957,-1.21466,0.761394,2.77813,1.85329
-251.018,0.99866,0.0131195,8,511,0,251.133,2.30533,0.296587,1.23986,1.92359
-251.119,0.984602,0.0131195,8,255,0,251.702,-0.354756,-1.55242,1.41819,1.96892
-251.162,0.99516,0.0131195,7,127,0,252.36,-0.518607,-2.01713,0.705445,1.75155
-251.17,0.985776,0.0131195,7,215,0,252.178,-0.277287,0.203198,1.79999,1.74365
-251.185,0.941489,0.0131195,6,103,0,255.987,-3.4309,0.174246,2.49021,1.89239
-251.22,0.997816,0.0131195,8,511,0,251.552,-4.22589,-0.260405,0.718535,1.81898
-251.449,0.981332,0.0131195,8,255,0,251.832,-4.17859,0.448433,3.71648,1.84267
-251.331,0.980637,0.0131195,9,511,0,252.379,-2.15762,0.950462,3.98338,1.93265
-252.346,0.953374,0.0131195,4,23,0,252.99,-2.39598,0.909958,3.80878,1.62854
-251.873,0.99401,0.0131195,7,183,0,253.316,-1.35841,-0.877705,0.895342,2.08763
-251.878,0.996023,0.0131195,6,71,0,252.555,-0.0944927,-0.693739,2.02006,2.08561
-254.911,0.960891,0.0131195,6,95,0,256.658,-1.30411,-2.57797,-1.93664,1.42533
-253.823,0.989879,0.0131195,5,43,0,256.658,-1.7492,-1.90716,-1.0936,2.2424
-251.611,0.951372,0.0131195,2,7,0,256.008,-1.63099,-1.79972,-1.25127,1.68405
-251.937,0.939056,0.0131195,3,15,0,253.794,-1.63012,-1.97937,-1.14188,2.08474
-250.917,0.999456,0.0131195,7,127,0,253.347,0.418023,0.0517217,1.79895,1.82057
-252.423,0.979931,0.0131195,5,47,0,253.375,-0.322314,0.158397,1.6366,1.58555
-250.957,0.997502,0.0131195,4,15,0,253.383,-0.0244512,0.0873427,1.9269,1.92476
-250.951,0.999129,0.0131195,3,15,0,251.068,-0.0625664,0.0785916,1.92718,1.92226
-251.309,0.998021,0.0131195,7,175,0,252.08,-2.2964,0.885524,3.83328,1.79976
-250.988,0.971832,0.0131195,7,191,0,253.221,-2.50966,-0.13681,1.50357,1.84692
-250.92,0.995163,0.0131195,8,395,0,251.525,0.0333039,1.48348,1.80744,1.85684
-250.958,0.997778,0.0131195,3,7,0,251.016,0.0600572,1.48579,1.8189,1.90813
-251.064,0.990469,0.0131195,8,319,0,251.618,-1.82141,-0.153693,1.50021,1.78015
-250.912,0.999149,0.0131195,7,247,0,251.32,-1.39324,-0.804915,0.697978,1.81942
-250.916,0.978407,0.0131195,6,103,0,252.688,-0.468166,-1.90576,0.994066,1.88628
-251.704,0.963705,0.0131195,6,103,0,253.288,0.528301,-2.98291,3.28309,1.70722
-252.009,0.979014,0.0131195,8,255,0,253.091,2.64564,-1.61355,6.24021,1.97134
-252.026,0.98438,0.0131195,8,327,0,252.732,0.0679825,7.54303,1.39595,1.90875
-251.2,0.656973,0.0131195,8,299,0,253.974,2.3545,-0.110971,2.02652,1.76524
-252.886,0.966546,0.0131195,7,251,0,253.663,4.86414,-0.747973,5.27534,1.63709
-252.358,0.983296,0.0131195,9,511,0,253.908,-1.18294,-3.86596,-2.47424,2.09894
-252.833,0.915031,0.0131195,2,3,0,253.342,-1.06724,-3.8662,-2.54199,1.58417
-253.204,0.927945,0.0131195,1,1,0,253.466,-1.05665,-3.86789,-2.53417,1.55282
-253.038,0.996727,0.0131195,4,27,0,253.613,-1.10595,-3.66774,-2.49263,1.5637
-253.649,0.968916,0.0131195,6,95,0,255.167,-1.30794,-4.5395,-4.38967,1.54773
-251.695,0.967757,0.0131195,8,255,0,254.735,-5.4763,-0.154275,1.13352,1.97838
-251.311,0.999854,0.0131195,9,511,0,252.045,-0.482404,-4.09093,-0.198662,1.77482
-251.854,0.965331,0.0131195,6,115,0,252.314,-0.392132,-4.80385,-0.189237,1.69451
-251.949,0.87956,0.0131195,6,91,0,253.495,-0.459767,-3.17941,0.186913,1.6487
-251.297,0.996052,0.0131195,6,87,0,252.475,-0.573814,-3.09625,0.207859,1.98453
-251.018,0.99999,0.0131195,9,511,0,251.363,-0.999127,-2.87708,-1.01929,1.85528
-250.964,0.996025,0.0131195,7,147,0,251.207,-0.879903,-2.23944,-0.149608,1.82088
-251.66,0.993464,0.0131195,8,255,0,251.878,2.07605,-1.57907,5.23394,1.9557
-251.621,0.994456,0.0131195,3,15,0,251.9,2.09819,-1.65015,5.2503,1.78798
-252.006,0.970674,0.0131195,9,1023,0,253.372,6.40772,0.502444,-1.48259,1.73694
-252.455,0.984512,0.0131195,8,255,0,253.011,7.84835,-0.251579,3.91198,1.93749
-252.518,0.900392,0.0131195,8,499,0,253.134,6.58734,-0.433466,4.85515,1.99976
-252.039,0.591559,0.0131195,8,511,0,255.77,-1.19419,-5.66091,-4.82722,1.93296
-251.288,0.974389,0.0131195,8,255,0,252.27,-1.706,-2.90901,-3.1495,1.81327
-251.047,0.999828,0.0131195,6,115,0,251.516,-1.51274,-2.437,-1.83815,1.8484
-254.617,0.908907,0.0131195,8,281,0,256.207,-1.47429,5.15568,9.18776,1.58679
-252,0.912416,0.0131195,8,279,0,255.009,-0.506646,-7.24778,-1.86464,1.80743
-252.079,0.541962,0.0131195,9,511,0,254.764,3.40438,-1.48347,6.95169,1.90141
-251.925,0.925951,0.0131195,6,79,0,253.423,3.43608,-1.34377,6.46143,1.84412
-251.279,0.759244,0.0131195,7,203,0,257.828,0.165311,-4.07889,2.5545,1.88021
-252.114,0.998348,0.0131195,8,511,0,252.366,-1.50026,-5.1709,-5.9264,1.83129
-252.259,0.80527,0.0131195,8,255,0,254.195,0.590174,-3.77016,4.28841,2.06336
-251.608,0.998293,0.0131195,9,511,0,252.544,-0.73646,-2.8966,-0.444093,1.68914
-250.999,0.999364,0.0131195,5,39,0,251.758,-0.791319,-2.93228,-0.457277,1.86309
-251.136,0.854868,0.0131195,3,7,0,253.298,-0.85043,-2.92206,-0.538186,1.94683
-251.07,0.961754,0.0131195,7,207,0,252.937,-0.839332,1.53332,3.15429,1.86732
-253.403,0.956536,0.0131195,8,255,0,254.388,2.74411,2.88634,-5.77224,2.14822
-252.144,1,0.0131195,3,15,0,253.585,2.78019,2.87512,-6.00794,1.98545
-251.275,0.765055,0.0131195,9,511,0,259.169,-4.63166,-0.647751,-1.14348,1.85668
-250.904,0.999139,0.0131195,7,255,0,251.849,-1.67348,-1.29344,-0.312532,1.85201
-250.918,0.895347,0.0131195,5,55,0,256.791,-1.32398,-1.59096,-0.274244,1.83216
-250.905,0.998711,0.0131195,9,511,0,251.177,0.733568,1.83339,0.543525,1.88844
-250.974,0.989324,0.0131195,7,207,0,252.152,0.600703,1.44777,0.924986,1.79467
-252.088,0.994652,0.0131195,8,305,0,252.549,1.2178,5.2715,-4.66836,1.75126
-251.438,0.978474,0.0131195,7,135,0,252.618,1.22839,4.24097,-3.36828,1.84129
-251.943,0.99844,0.0131195,8,511,0,253.431,1.87613,4.15549,-5.89877,1.89748
-251.331,0.997492,0.0131195,8,511,0,252.513,2.88394,-0.725145,3.99192,1.90065
-250.963,0.987675,0.0131195,7,255,0,251.759,0.52763,-0.0279648,1.93961,1.92486
-252.156,0.982176,0.0131195,5,63,0,253.087,-0.0401987,-0.121873,1.60533,1.61023
-250.95,0.99646,0.0131195,3,15,0,253.172,-0.162694,-0.201273,1.88996,1.9227
-250.95,0.996137,0.0131195,6,127,0,252.158,-0.963498,0.0971939,2.00362,1.90997
-251.439,0.992835,0.0131195,3,15,0,251.532,-0.962257,0.0867742,2.1095,2.026
-251.167,0.993611,0.0131195,4,15,0,252.416,-0.777911,0.268944,1.95828,1.74907
-251.635,0.993687,0.0131195,6,71,0,252.4,-0.343891,1.58219,2.58733,2.04323
-252.784,0.904121,0.0131195,8,511,0,256.107,-4.83485,-1.56752,-5.50793,2.0708
-251.58,0.993637,0.0131195,6,115,0,253.693,-2.63975,-1.91987,-3.06763,2.00037
-251.537,1,0.0131195,2,3,0,251.634,-2.64077,-1.92041,-3.07956,1.9918
-252.193,0.929751,0.0131195,3,15,0,253.012,-2.58525,-1.82618,-3.07936,1.64178
-251.872,0.993249,0.0131195,3,7,0,252.596,-2.71499,-1.89836,-3.10932,2.04472
-251.399,0.999023,0.0131195,2,3,0,251.967,-2.68247,-1.88742,-3.10326,1.95969
-251.918,0.957147,0.0131195,7,159,0,252.804,-1.46618,-2.48626,-1.98833,1.65696
-250.982,0.998921,0.0131195,6,119,0,252.494,-0.803521,-2.10996,0.109837,1.80524
-251.254,0.949975,0.0131195,7,183,0,254.413,-0.63897,-3.66002,-0.38317,1.95547
-251.94,0.998916,0.0131195,9,511,0,252.19,-3.61299,-2.01486,-5.51023,1.76945
-251.859,0.999551,0.0131195,8,511,0,252.55,-1.5943,-4.37497,-5.03676,1.93825
-251.697,0.872441,0.0131195,8,255,0,253.372,-4.51862,-1.41526,-4.56401,1.83101
-251.851,0.996309,0.0131195,9,511,0,254.289,0.3763,-5.87451,4.09977,1.8892
-251.656,0.881412,0.0131195,9,1023,0,253.101,-2.35389,-2.64544,-4.25451,1.97255
-251.302,0.990552,0.0131195,8,511,0,252.23,-0.179077,2.92202,2.28381,1.76054
-252.024,0.977071,0.0131195,10,1023,0,253.132,0.657572,-5.49872,5.47782,1.86202
-252.13,0.922352,0.0131195,9,767,0,252.795,0.804133,-5.28536,6.10082,1.85069
-251.937,0.883371,0.0131195,8,255,0,253.89,-0.291746,-5.79037,0.0245344,1.71385
-252.182,0.925042,0.0131195,8,255,0,253.503,-6.15308,0.448418,4.52344,1.76429
-250.875,0.912732,0.0131195,7,255,0,254.467,-0.513523,-1.13822,1.2854,1.8699
-251.207,0.991041,0.0131195,4,31,0,251.464,-0.453537,-0.960067,1.29854,1.73396
-250.878,0.998022,0.0131195,4,15,0,251.534,-0.352245,-0.959211,1.53073,1.86861
-251.003,0.999623,0.0131195,8,295,0,251.104,-2.1518,-1.40061,-1.18999,1.82384
-251.885,0.99687,0.0131195,9,511,0,252.089,-0.534409,-7.05601,-1.89669,1.87411
-251.945,0.995068,0.0131195,7,127,0,252.001,-0.648155,-6.96479,-2.61891,1.89536
-252.053,0.972896,0.0131195,8,255,0,252.154,-0.777332,-6.69245,-3.40925,1.79301
-253.34,0.736291,0.0131195,6,99,0,254.324,-0.630156,-8.17666,-3.50471,1.64787
-253.981,0.490346,0.0131195,7,127,0,255.603,-1.03283,-6.13017,-4.14636,2.18504
-251.802,0.964155,0.0131195,8,255,0,254.775,-2.83539,-2.68741,-5.71379,1.90607
-252.001,0.961093,0.0131195,8,255,0,252.511,-3.40581,-1.90736,-4.47578,2.02034
-251.831,0.974043,0.0131195,8,255,0,253.399,-0.806812,-4.53885,-1.9585,1.70349
-251.075,0.792366,0.0131195,7,191,0,254.583,-2.67733,-1.39684,-1.84856,1.89126
-250.948,0.921347,0.0131195,7,127,0,253.276,0.518115,2.01562,0.775559,1.81988
-253.083,0.885757,0.0131195,5,55,0,256.952,0.143451,3.51721,1.67384,2.17839
-252.213,0.99722,0.0131195,4,19,0,253.555,0.121454,3.73862,1.64176,2.09583
-252.508,0.991842,0.0131195,8,511,0,253.284,-4.02223,0.69458,4.86939,2.07563
-252.586,0.980283,0.0131195,8,255,0,254.082,-1.15283,4.35061,6.72754,1.71204
-251.649,0.947767,0.0131195,8,255,0,254.654,-0.0638101,5.5829,2.14219,1.78595
-256.633,0.444875,0.0131195,8,255,0,262.535,-3.08169,3.30433,11.681,1.49809
-254.944,0.999694,0.0131195,6,67,0,257.276,-3.51719,2.54685,10.5455,1.58778
-252.91,0.997765,0.0131195,5,59,0,256.075,-3.0397,2.46281,9.38986,1.90367
-252.177,0.98184,0.0131195,7,127,0,253.245,-1.79206,2.98321,7.13797,1.79187
-252.066,0.947289,0.0131195,8,255,0,253.263,-2.21631,2.38114,7.09919,1.82185
-251.879,0.996814,0.0131195,9,511,0,252.861,1.68904,4.2524,-5.24729,1.93517
-251.43,0.978904,0.0131195,8,255,0,252.361,2.54389,2.26529,-3.82908,1.93358
-251.43,0.855122,0.0131195,2,3,0,253.193,2.54389,2.26529,-3.82908,1.93358
-250.906,0.979392,0.0131195,7,207,0,256.975,0.652804,1.04844,1.13532,1.81974
-250.937,0.983619,0.0131195,7,227,0,252.772,-0.575991,0.632686,2.25235,1.88793
-252.292,0.980211,0.0131195,8,511,0,252.522,-0.776047,4.72449,5.66898,2.00256
-252.654,0.998956,0.0131195,6,79,0,252.787,-0.981357,4.92971,6.84421,2.00641
-253.082,0.826814,0.0131195,9,511,0,255.75,1.21383,5.6627,-5.23833,1.63521
-252.043,0.950367,0.0131195,2,3,0,252.994,1.25296,5.68859,-5.26441,1.86314
-252.554,0.815758,0.0131195,7,179,0,256.695,4.84245,1.81415,-6.80124,1.9837
-251.829,0.91215,0.0131195,8,383,0,254.588,-3.10203,0.735211,4.29472,2.01408
-251.49,0.992132,0.0131195,2,7,0,252.027,-3.13237,0.791164,4.26974,1.79153
-252.126,0.986384,0.0131195,9,511,0,253.739,-4.42065,-1.76289,-6.01216,1.78095
-253.624,0.894138,0.0131195,6,103,0,255.201,-4.8831,-2.45117,-10.0005,1.9688
-251.761,0.999987,0.0131195,8,255,0,254.009,0.500443,-4.52866,4.22553,1.95919
-251.403,0.999817,0.0131195,9,511,0,251.966,-3.07464,-1.76708,-3.63084,1.80229
-252.644,0.980907,0.0131195,8,511,0,253.13,-8.85915,-0.234948,-0.331071,1.75037
-253.135,0.802008,0.0131195,8,255,0,254.212,-8.50527,0.228273,3.97363,2.03211
-252.442,0.983889,0.0131195,7,127,0,253.131,-7.77099,0.119876,2.67774,1.74618
-251.798,0.825135,0.0131195,8,255,0,253.866,-4.92606,-1.03661,-3.35498,1.75143
-252.752,0.98236,0.0131195,8,255,0,253.329,-8.55168,-0.691283,-3.95855,1.95309
-253.673,0.674867,0.0131195,9,1023,0,254.829,-6.0296,-1.63974,-8.21382,1.67313
-252.683,0.945955,0.0131195,9,511,0,255.21,-0.68148,-7.25178,-3.25061,1.69134
-251.333,0.449917,0.0131195,8,255,0,256.108,4.82333,0.0942358,1.3788,1.83333
-252.688,0.998434,0.0131195,8,255,0,253.56,1.6135,-4.16122,8.59132,1.87721
-253.459,0.989421,0.0131195,8,255,0,254.287,1.23013,-6.24446,9.50638,1.82485
-253.581,0.867911,0.0131195,5,51,0,254.342,1.24382,-6.38828,9.79268,1.84678
-253.48,0.802974,0.0131195,8,255,0,255.353,3.05689,-2.57326,9.87239,2.00623
-253.207,0.999991,0.0131195,3,15,0,253.5,3.11092,-2.53348,9.83046,1.94902
-251.088,0.949767,0.0131195,8,255,0,254.108,3.0844,-0.0711381,2.07355,1.85413
-251.735,0.959718,0.0131195,8,267,0,252.682,1.12484,3.30251,-2.02346,1.69134
-251.539,0.948652,0.0131195,8,375,0,253.256,-3.80371,0.227143,2.60542,1.74144
-250.937,0.980492,0.0131195,7,143,0,252.295,-1.85249,-0.761881,0.406285,1.81766
-251.185,0.994321,0.0131195,7,151,0,251.649,-3.92369,-0.406549,0.213349,1.80852
-252.084,0.926183,0.0131195,8,255,0,253.267,-4.77034,-1.42371,-5.04321,1.74835
-251.499,0.99986,0.0131195,8,255,0,252.726,-5.06657,-0.338403,0.242713,1.95726
-251.322,0.818367,0.0131195,6,91,0,253.465,-4.04172,-0.597509,-0.642716,1.77225
-251.275,0.999306,0.0131195,6,107,0,251.582,-3.78877,-0.6262,-0.416644,1.95588
-250.874,0.997794,0.0131195,9,511,0,251.506,0.476572,0.938628,1.40606,1.85339
-251.06,0.999141,0.0131195,8,511,0,251.238,-3.10009,-0.357802,0.707619,1.81684
-251.369,0.978325,0.0131195,5,63,0,251.697,-2.90677,-0.50091,0.546157,2.00219
-251.17,0.999907,0.0131195,8,255,0,251.555,1.31464,1.07474,0.329056,1.74195
-251.285,0.998095,0.0131195,6,119,0,251.54,0.722601,1.37122,0.729354,1.7202
-251.365,0.993566,0.0131195,3,15,0,251.784,0.801215,1.36944,0.923519,2.02074
-251.16,0.991752,0.0131195,6,71,0,252.475,2.59828,0.608812,0.383852,1.96572
-251.022,0.999743,0.0131195,7,183,0,251.379,1.19172,1.44718,0.0556395,1.78027
-253.725,0.93387,0.0131195,5,47,0,254.579,0.892518,1.98344,0.46956,2.23982
-252.864,0.995763,0.0131195,3,7,0,254.143,0.870714,1.96609,0.465485,2.17739
-250.885,0.962226,0.0131195,4,15,0,255.161,0.903741,1.64929,0.382514,1.87304
-250.907,0.993982,0.0131195,8,343,0,251.542,-1.49876,-0.329827,1.39383,1.88816
-251.012,0.992176,0.0131195,6,127,0,252.073,-2.19364,0.189206,2.27052,1.85547
-251.23,0.975794,0.0131195,7,175,0,252.063,0.111623,-0.731673,1.81519,1.73352
-251.131,0.999531,0.0131195,6,103,0,251.574,0.0150696,0.0379345,1.97425,1.97483
-252.142,0.99182,0.0131195,5,55,0,252.635,0.208763,0.580888,1.99278,2.11405
-252.025,1,0.0131195,2,3,0,252.182,0.200362,0.587357,1.9845,2.10218
-250.886,0.998713,0.0131195,5,63,0,252.543,0.210845,0.659025,1.74237,1.88132
-251.533,0.97434,0.0131195,7,191,0,252.518,0.561137,5.35022,-1.05952,1.94268
-251.454,0.99393,0.0131195,8,383,0,251.907,4.00606,-0.427588,3.51733,1.80439
-251.413,0.995015,0.0131195,9,511,0,252.397,0.45968,-3.53289,3.41226,1.78826
-254.211,0.919341,0.0131195,8,255,0,254.923,6.68186,1.10585,-5.82499,1.56412
-253.135,0.922678,0.0131195,2,3,0,254.93,6.69775,1.16729,-5.76172,2.05651
-252.246,0.939657,0.0131195,9,511,0,254.693,0.347384,8.08061,-0.867251,1.93982
-252.906,0.802901,0.0131195,7,127,0,252.986,0.324409,7.99252,-0.526917,2.06593
-252.193,0.0769671,0.0131195,7,127,0,256.858,0.165635,8.19991,0.465182,1.82337
-252.419,0.12067,0.0131195,7,127,0,256.701,-0.0738289,7.94691,2.34253,1.75581
-251.673,0.999273,0.0131195,9,511,0,252.702,1.09473,5.20933,-3.82392,1.87891
-251.299,0.965234,0.0131195,9,511,0,252.177,2.25187,2.39811,-3.56562,1.83462
-251.265,0.997631,0.0131195,5,47,0,251.371,2.22456,2.39146,-3.46553,1.8544
-251.274,0.987055,0.0131195,5,47,0,251.497,2.24786,2.36597,-3.42516,1.89319
-251.905,0.954062,0.0131195,4,31,0,252.216,2.20571,2.33098,-3.09005,2.05141
-251.529,0.921249,0.0131195,5,59,0,254.658,1.8699,3.06569,-3.95424,1.77831
-251.154,0.999999,0.0131195,8,255,0,251.586,1.03631,2.997,-1.31477,1.79104
-250.868,0.99868,0.0131195,7,207,0,251.779,0.839401,1.24023,0.819441,1.86049
-252,0.943948,0.0131195,7,183,0,253.588,0.571682,3.57578,-0.394646,1.64956
-251.249,0.992899,0.0131195,7,131,0,252.832,0.891328,1.74434,0.443593,1.99837
-251.152,0.991301,0.0131195,7,203,0,253.014,2.43511,0.359436,1.08871,1.96398
-252.378,0.95616,0.0131195,7,151,0,252.833,-2.32571,0.17335,2.52574,2.12258
-251.725,0.993991,0.0131195,7,127,0,253.473,-0.276091,2.28451,2.67775,2.04702
