# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = unif_model
# start_datetime = 2024-03-21 15:42:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 50000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1758954680 (Default)
# output
#   file = examples\randomwalk\unifMCMC.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,step,x
# Adaptation terminated
# Step size = 0.297629
# Diagonal elements of inverse mass matrix:
# 0.0870014
0,0.8,0.297629,2,5,1,0.483833,0.230687,-10
0,0.833333,0.297629,2,6,1,0.162941,0.130457,-10
0,0.875,0.297629,3,8,1,1.03741,0.636269,-10
0,0.986842,0.297629,6,76,1,0.0108467,0.558688,-10
0,0.833333,0.297629,2,6,1,1.76903,0.888944,10
0,0.9375,0.297629,4,16,1,0.205797,0.0441231,-10
0,0.969697,0.297629,5,33,1,0.00776519,0.241049,-10
0,0,0.297629,0,1,1,6.32629,0.241049,-10
0,0.923077,0.297629,3,13,1,0.0272222,0.118145,-10
0,0.666667,0.297629,1,3,1,0.176555,0.0659778,-10
0,0,0.297629,0,1,1,1.19417,0.0659778,-10
0,0.888889,0.297629,3,9,1,0.801245,0.843897,10
0,0,0.297629,0,1,1,2.1924,0.843897,10
0,0.981132,0.297629,5,53,1,0.00107561,0.852041,10
0,0,0.297629,0,1,1,1.80804,0.852041,10
0,0.944444,0.297629,4,18,1,0.161358,0.303459,-10
0,0.997101,0.297629,8,345,1,0.000224591,0.461609,-10
0,0.888889,0.297629,3,9,1,0.433409,0.870279,10
0,0.857143,0.297629,2,7,1,0.0236255,0.908444,10
0,0.875,0.297629,3,8,1,0.676393,0.193699,-10
0,0.9375,0.297629,4,16,1,0.0280152,0.110578,-10
0,0.909091,0.297629,3,11,1,0.0156703,0.0794951,-10
0,0.8,0.297629,2,5,1,0.15015,0.223819,-10
0,0.909091,0.297629,3,11,1,0.0859761,0.260222,-10
0,0.956522,0.297629,4,23,1,0.0606262,0.596483,-10
0,0.974359,0.297629,5,39,1,0.0244882,0.285633,-10
0,0.972222,0.297629,5,36,1,0.0301828,0.846431,10
0,0.5,0.297629,1,2,1,0.483408,0.932751,10
0,0,0.297629,0,1,1,0.378817,0.932751,10
0,0.5,0.297629,1,2,1,1.08135,0.803648,10
0,0.5,0.297629,1,2,1,0.675861,0.905714,10
0,0.666667,0.297629,1,3,1,0.125636,0.94972,10
0,0.5,0.297629,1,2,1,0.466707,0.864904,10
0,0.928571,0.297629,3,14,1,0.028302,0.760473,10
0,0.972973,0.297629,5,37,1,0.0298099,0.310326,-10
0,0.965517,0.297629,4,29,1,0.0577336,0.608637,-10
0,0.833333,0.297629,2,6,1,0.443101,0.773922,10
0,0.944444,0.297629,4,18,1,0.153244,0.14211,-10
0,0.5,0.297629,1,2,1,1.62714,0.300477,-10
0,0.9375,0.297629,4,16,1,0.25057,0.797651,10
0,0.928571,0.297629,3,14,1,0.0251592,0.837037,10
0,0.947368,0.297629,4,19,1,0.0235991,0.722603,-10
0,0.75,0.297629,2,4,1,1.38215,0.576644,-10
0,0.983607,0.297629,5,61,1,0.00811855,0.475966,-10
0,0.833333,0.297629,2,6,1,0.489326,0.302272,-10
0,0.956522,0.297629,4,23,1,0.0174788,0.170962,-10
0,0.75,0.297629,2,4,1,0.439718,0.0886352,-10
0,0.5,0.297629,1,2,1,2.71875,0.293345,-10
0,0.8,0.297629,2,5,1,1.45391,0.742446,-10
0,0.9,0.297629,3,10,1,0.195091,0.523098,-10
0,0.979167,0.297629,5,48,1,0.0189473,0.676903,-10
0,0.958333,0.297629,4,24,1,0.0770205,0.332349,-10
0,0.857143,0.297629,2,7,1,0.20891,0.218858,-10
0,0.958333,0.297629,4,24,1,0.0306558,0.436233,-10
0,0.990654,0.297629,6,107,1,0.00309524,0.643448,-10
0,0.9,0.297629,3,10,1,0.142945,0.737328,-10
0,0.933333,0.297629,3,15,1,0.261433,0.483409,-10
0,0.857143,0.297629,2,7,1,1.26612,0.204012,-10
0,0.984848,0.297629,6,66,1,0.011534,0.777353,10
0,0.875,0.297629,3,8,1,0.686783,0.365802,-10
0,0.857143,0.297629,2,7,1,0.707702,0.574688,-10
0,0.952381,0.297629,4,21,1,0.11198,0.450052,-10
0,0.9,0.297629,3,10,1,0.428962,0.693992,-10
0,0.8,0.297629,2,5,1,0.641445,0.89286,10
0,0.888889,0.297629,3,9,1,0.47578,0.379043,-10
0,0.916667,0.297629,3,12,1,0.408438,0.220354,-10
0,0.970588,0.297629,5,34,1,0.00360655,0.115972,-10
0,0.833333,0.297629,2,6,1,0.0532145,0.0586921,-10
0,0.875,0.297629,3,8,1,0.763358,0.817997,10
0,0.666667,0.297629,1,3,1,0.487545,0.904685,10
0,0,0.297629,0,1,1,2.03292,0.904685,10
0,0.5,0.297629,1,2,1,0.639139,0.80543,10
0,0.9375,0.297629,4,16,1,0.105824,0.361169,-10
0,0.964286,0.297629,4,28,1,0.0144928,0.181815,-10
0,0.666667,0.297629,1,3,1,0.45684,0.0979009,-10
0,0.75,0.297629,2,4,1,0.633439,0.394335,-10
0,0.956522,0.297629,4,23,1,0.104764,0.555073,-10
0,0.944444,0.297629,4,18,1,0.0445115,0.895586,10
0,0.5,0.297629,1,2,1,1.26555,0.755919,10
0,0.916667,0.297629,3,12,1,0.0629391,0.724772,-10
0,0.875,0.297629,3,8,1,0.114399,0.976724,10
0,0,0.297629,0,1,1,0.961947,0.976724,10
0,0,0.297629,0,1,1,0.100635,0.976724,10
0,0.974359,0.297629,5,39,1,0.0421279,0.543525,-10
0,0.833333,0.297629,2,6,1,0.573301,0.731532,-10
0,0.916667,0.297629,3,12,1,0.113328,0.564353,-10
0,0.933333,0.297629,3,15,1,0.0746293,0.632185,-10
0,0.875,0.297629,3,8,1,0.181087,0.949178,10
0,0.75,0.297629,2,4,1,0.475989,0.692213,-10
0,0.956522,0.297629,4,23,1,0.0213383,0.728484,-10
0,0.875,0.297629,3,8,1,0.422249,0.405785,-10
0,0.916667,0.297629,3,12,1,0.106411,0.162789,-10
0,0.95,0.297629,4,20,1,0.0181444,0.330023,-10
0,0.666667,0.297629,1,3,1,1.58311,0.173813,-10
0,0.933333,0.297629,3,15,1,0.0107843,0.122241,-10
0,0.958333,0.297629,4,24,1,0.00678323,0.234719,-10
0,0.8,0.297629,2,5,1,0.353696,0.0870464,-10
0,0.875,0.297629,3,8,1,0.59494,0.565853,-10
0,0.95,0.297629,4,20,1,0.150598,0.180417,-10
0,0.8,0.297629,2,5,1,0.887201,0.414297,-10
0,0.96,0.297629,4,25,1,0.0497881,0.525107,-10
0,0.933333,0.297629,3,15,1,0.219149,0.815706,10
0,0.666667,0.297629,1,3,1,1.77168,0.650454,-10
0,0.975,0.297629,5,40,1,0.0091522,0.816735,10
0,0.916667,0.297629,3,12,1,0.100653,0.580405,-10
0,0.971429,0.297629,5,35,1,0.0137821,0.740732,-10
0,0.952381,0.297629,4,21,1,0.102414,0.343417,-10
0,0.75,0.297629,2,4,1,1.55181,0.188759,-10
0,0.98,0.297629,5,50,1,0.00260743,0.309211,-10
0,0.909091,0.297629,3,11,1,0.101989,0.229913,-10
0,0.666667,0.297629,1,3,1,0.617934,0.132319,-10
0,0.5,0.297629,1,2,1,0.977754,0.0095556,-10
0,0,0.297629,0,1,1,0.276166,0.0095556,-10
0,0.666667,0.297629,1,3,1,0.00444373,0.0178317,-10
0,0,0.297629,0,1,1,1.59844,0.0178317,-10
0,0,0.297629,0,1,1,0.0923951,0.0178317,-10
0,0,0.297629,0,1,1,0.189864,0.0178317,-10
0,0,0.297629,0,1,1,3.28969,0.0178317,-10
0,0,0.297629,0,1,1,1.18653,0.0178317,-10
0,0.875,0.297629,3,8,1,0.456001,0.353181,-10
0,0.9,0.297629,3,10,1,0.629076,0.944002,10
0,0.888889,0.297629,3,9,1,0.0459381,0.864173,10
0,0.916667,0.297629,3,12,1,0.0470987,0.783342,10
0,0.666667,0.297629,1,3,1,0.65594,0.883893,10
0,0.75,0.297629,2,4,1,0.829133,0.770844,10
0,0.941176,0.297629,4,17,1,0.196205,0.495878,-10
0,0.995327,0.297629,7,214,1,0.0009366,0.22991,-10
0,0.875,0.297629,3,8,1,0.155317,0.180982,-10
0,0.997976,0.297629,8,494,1,1.89546e-005,0.218818,-10
0,0.98913,0.297629,6,92,1,0.00143388,0.294037,-10
0,0.966667,0.297629,4,30,1,0.0183473,0.394937,-10
0,0.994413,0.297629,7,179,1,0.00139849,0.52958,-10
0,0.994898,0.297629,7,196,1,0.000953247,0.322589,-10
0,1,0.297629,10,1023,0,6.81546e-006,0.420148,-10
0,0.888889,0.297629,3,9,1,0.413784,0.899321,10
0,0.888889,0.297629,3,9,1,0.209889,0.558049,-10
0,0.998592,0.297629,9,710,1,6.97071e-005,0.33208,-10
0,0.8,0.297629,2,5,1,1.7968,0.831339,10
0,0.666667,0.297629,1,3,1,0.965967,0.709317,-10
0,0.666667,0.297629,1,3,1,0.628924,0.807776,10
0,0.9,0.297629,3,10,1,0.0342049,0.945544,10
0,0.5,0.297629,1,2,1,0.611833,0.848433,10
0,0.923077,0.297629,3,13,1,0.035856,0.754397,10
0,0.941176,0.297629,4,17,1,0.155049,0.265532,-10
0,0.947368,0.297629,4,19,1,0.0711196,0.464187,-10
0,0.998956,0.297629,9,958,1,2.05126e-005,0.720031,-10
0,0.969697,0.297629,5,33,1,0.0438549,0.252043,-10
0,0.833333,0.297629,2,6,1,1.81243,0.419184,-10
0,0.857143,0.297629,2,7,1,0.37575,0.266978,-10
0,0.909091,0.297629,3,11,1,0.0932678,0.115315,-10
0,0.666667,0.297629,1,3,1,0.254456,0.177942,-10
0,0.666667,0.297629,1,3,1,0.383869,0.101021,-10
0,0.75,0.297629,2,4,1,0.119641,0.0580775,-10
0,0.75,0.297629,2,4,1,0.187485,0.111835,-10
0,0.5,0.297629,1,2,1,0.948291,0.232734,-10
0,0.75,0.297629,2,4,1,1.42073,0.380716,-10
0,0.833333,0.297629,2,6,1,0.475789,0.209443,-10
0,0.75,0.297629,2,4,1,0.673552,0.00565902,-10
0,0.875,0.297629,3,8,1,0.273356,0.395125,-10
0,0.888889,0.297629,3,9,1,0.830081,0.621352,-10
0,0.947368,0.297629,4,19,1,0.131753,0.215771,-10
0,0.967742,0.297629,4,31,1,0.0125325,0.424251,-10
0,0.9,0.297629,3,10,1,0.315097,0.284869,-10
0,0.666667,0.297629,1,3,1,0.917682,0.165937,-10
0,0.981481,0.297629,5,54,1,0.000874605,0.114534,-10
0,0.941176,0.297629,4,17,1,0.0120538,0.196318,-10
0,0.666667,0.297629,1,3,1,1.02092,0.321761,-10
0,0.8,0.297629,2,5,1,0.30334,0.116626,-10
0,0.971429,0.297629,5,35,1,0.0152917,0.362268,-10
0,0.909091,0.297629,3,11,1,0.466032,0.616531,-10
0,0.8,0.297629,2,5,1,2.48572,0.420791,-10
0,0.933333,0.297629,3,15,1,0.123925,0.683022,-10
0,0.956522,0.297629,4,23,1,0.0805982,0.365804,-10
0,0.947368,0.297629,4,19,1,0.0290317,0.217726,-10
0,0.909091,0.297629,3,11,1,0.0658279,0.281434,-10
0,0.875,0.297629,3,8,1,0.540246,0.646448,-10
0,0.916667,0.297629,3,12,1,0.398091,0.176449,-10
0,0.833333,0.297629,2,6,1,1.46664,0.627513,-10
0,0.96,0.297629,4,25,1,0.0331926,0.604894,-10
0,0.952381,0.297629,4,21,1,0.144926,0.652157,-10
0,0.941176,0.297629,4,17,1,0.148954,0.508409,-10
0,0.96,0.297629,4,25,1,0.061918,0.539302,-10
0,0.833333,0.297629,2,6,1,1.47733,0.2375,-10
0,0.666667,0.297629,1,3,1,0.461472,0.153161,-10
0,0.75,0.297629,2,4,1,0.197042,0.0980511,-10
0,0.75,0.297629,2,4,1,0.390361,0.253189,-10
0,0.909091,0.297629,3,11,1,0.456785,0.756644,10
0,0.666667,0.297629,1,3,1,2.78133,0.549592,-10
0,0.964286,0.297629,4,28,1,0.0264531,0.751518,10
0,0.857143,0.297629,2,7,1,0.229786,0.632491,-10
0,0.888889,0.297629,3,9,1,0.292909,0.699683,-10
0,0.833333,0.297629,2,6,1,0.292811,0.766864,10
0,0.997613,0.297629,8,419,1,3.18653e-005,0.820828,10
0,0.98,0.297629,5,50,1,0.000993356,0.867784,10
0,0.9,0.297629,3,10,1,0.182446,0.602634,-10
0,0.923077,0.297629,3,13,1,0.279294,0.340186,-10
0,0.964286,0.297629,4,28,1,0.0371452,0.627321,-10
0,0.857143,0.297629,2,7,1,0.304576,0.764356,10
0,0.923077,0.297629,3,13,1,0.238456,0.461226,-10
0,0.947368,0.297629,4,19,1,0.0415463,0.182863,-10
0,0.666667,0.297629,1,3,1,0.416935,0.102697,-10
0,0.994624,0.297629,7,186,1,4.30668e-005,0.0733659,-10
0,0.5,0.297629,1,2,1,0.639051,0.172614,-10
0,0.986486,0.297629,6,74,1,0.00936414,0.689216,-10
0,0.8,0.297629,2,5,1,0.334042,0.904482,10
0,0.666667,0.297629,1,3,1,0.0903549,0.941801,10
0,0,0.297629,0,1,1,2.68541,0.941801,10
0,0.5,0.297629,1,2,1,0.0823015,0.977418,10
0,0.909091,0.297629,3,11,1,0.531606,0.524814,-10
0,0.875,0.297629,3,8,1,0.807882,0.747995,-10
0,0.888889,0.297629,3,9,1,0.293351,0.479023,-10
0,0.97561,0.297629,5,41,1,0.0170913,0.657562,-10
0,0.96,0.297629,4,25,1,0.0168482,0.850942,10
0,0.947368,0.297629,4,19,1,0.0325285,0.627026,-10
0,0.961538,0.297629,4,26,1,0.0907697,0.963666,10
0,0,0.297629,0,1,1,0.728437,0.963666,10
0,0,0.297629,0,1,1,0.761766,0.963666,10
0,0.5,0.297629,1,2,1,0.999795,0.839527,10
0,0.8,0.297629,2,5,1,1.16143,0.438132,-10
0,0.9375,0.297629,4,16,1,0.124529,0.788625,10
0,0.666667,0.297629,1,3,1,0.78564,0.678581,-10
0,0.833333,0.297629,2,6,1,1.43644,0.529783,-10
0,0.857143,0.297629,2,7,1,0.416652,0.69006,-10
0,0.833333,0.297629,2,6,1,0.363041,0.764865,10
0,0.958333,0.297629,4,24,1,0.00978481,0.813989,10
0,0.75,0.297629,2,4,1,0.176556,0.918322,10
0,0.875,0.297629,3,8,1,0.0691842,0.755045,10
0,0.857143,0.297629,2,7,1,0.19815,0.644515,-10
0,0.916667,0.297629,3,12,1,0.172447,0.541402,-10
0,0.95,0.297629,4,20,1,0.152052,0.880283,10
0,0.875,0.297629,3,8,1,0.101488,0.801181,10
0,0.966667,0.297629,4,30,1,0.0505671,0.577835,-10
0,0.933333,0.297629,3,15,1,0.165933,0.476688,-10
0,0.95,0.297629,4,20,1,0.0430198,0.270683,-10
0,0.888889,0.297629,3,9,1,0.432012,0.760296,10
0,0.933333,0.297629,3,15,1,0.0444464,0.6556,-10
0,0.8,0.297629,2,5,1,1.10939,0.394067,-10
0,0.997283,0.297629,8,368,1,0.000294181,0.577197,-10
0,0.96875,0.297629,5,32,1,0.0406024,0.0518468,-10
0,0.5,0.297629,1,2,1,0.255348,0.114583,-10
0,0.75,0.297629,2,4,1,0.272142,0.244117,-10
0,0.98,0.297629,5,50,1,0.0019464,0.161956,-10
0,0.888889,0.297629,3,9,1,0.252863,0.474109,-10
0,0.875,0.297629,3,8,1,0.246555,0.104228,-10
0,0.909091,0.297629,3,11,1,0.572746,0.667977,-10
0,0.995633,0.297629,7,229,1,0.000295009,0.621064,-10
0,0.833333,0.297629,2,6,1,0.897334,0.503457,-10
0,0.833333,0.297629,2,6,1,1.63405,0.18605,-10
0,0.8,0.297629,2,5,1,2.15829,0.73323,-10
0,0.833333,0.297629,2,6,1,1.86938,0.563482,-10
0,0.916667,0.297629,3,12,1,0.252553,0.313914,-10
0,0.8,0.297629,2,5,1,0.511631,0.22511,-10
0,0.909091,0.297629,3,11,1,0.429081,0.469085,-10
0,0.996855,0.297629,8,318,1,0.00042814,0.618081,-10
0,0.928571,0.297629,3,14,1,0.146286,0.285687,-10
0,0.983333,0.297629,5,60,1,0.00367653,0.398605,-10
0,0.994624,0.297629,7,186,1,0.00114647,0.747515,-10
0,0.8,0.297629,2,5,1,0.461022,0.663217,-10
0,0.8,0.297629,2,5,1,0.662395,0.865306,10
0,0.944444,0.297629,4,18,1,0.176566,0.291454,-10
0,0.666667,0.297629,1,3,1,1.42641,0.439732,-10
0,0.75,0.297629,2,4,1,0.851882,0.0959644,-10
0,0.888889,0.297629,3,9,1,0.698409,0.614739,-10
0,0.923077,0.297629,3,13,1,0.0979818,0.770187,10
0,0.75,0.297629,2,4,1,0.303394,0.975341,10
0,0,0.297629,0,1,1,0.0575536,0.975341,10
0,0.666667,0.297629,1,3,1,0.0117098,0.961906,10
0,0.5,0.297629,1,2,1,3.1423,0.741827,-10
0,0.8,0.297629,2,5,1,1.57552,0.430157,-10
0,0.923077,0.297629,3,13,1,0.334214,0.789026,10
0,0.933333,0.297629,3,15,1,0.195832,0.569263,-10
0,0.916667,0.297629,3,12,1,0.373553,0.645143,-10
0,0.5,0.297629,1,2,1,2.47513,0.840466,10
0,0.990741,0.297629,6,108,1,0.000428598,0.773639,10
0,0.666667,0.297629,1,3,1,0.542903,0.865117,10
0,0.5,0.297629,1,2,1,1.49394,0.71337,-10
0,0.979592,0.297629,5,49,1,0.0225509,0.564219,-10
0,0.8,0.297629,2,5,1,1.85127,0.395296,-10
0,0.923077,0.297629,3,13,1,0.17982,0.553236,-10
0,0.833333,0.297629,2,6,1,1.43227,0.256072,-10
0,0.909091,0.297629,3,11,1,0.362566,0.629854,-10
0,0.909091,0.297629,3,11,1,0.0744853,0.799271,10
0,0.8,0.297629,2,5,1,0.528006,0.709058,-10
0,0.9375,0.297629,4,16,1,0.227909,0.412708,-10
0,0.857143,0.297629,2,7,1,0.494359,0.5,-10
0,0.978261,0.297629,5,46,1,0.0142451,0.233278,-10
0,0.857143,0.297629,2,7,1,0.0984508,0.194323,-10
0,0.75,0.297629,2,4,1,1.90217,0.365552,-10
0,0.916667,0.297629,3,12,1,0.159655,0.563981,-10
0,0.99435,0.297629,7,177,1,0.00057872,0.671501,-10
0,0.928571,0.297629,3,14,1,0.0599533,0.793098,10
0,0.95,0.297629,4,20,1,0.127081,0.217741,-10
0,0.75,0.297629,2,4,1,0.476472,0.0463444,-10
0,0.666667,0.297629,1,3,1,0.0504955,0.0742428,-10
0,0.5,0.297629,1,2,1,0.204427,0.0181092,-10
0,0,0.297629,0,1,1,0.858499,0.0181092,-10
0,0,0.297629,0,1,1,0.326657,0.0181092,-10
0,0.5,0.297629,1,2,1,0.00837509,0.00674733,-10
0,0.941176,0.297629,4,17,1,0.000108505,0.0196797,-10
0,0.5,0.297629,1,2,1,5.69665,0.316001,-10
0,0.961538,0.297629,4,26,1,0.0252648,0.355469,-10
0,0.956522,0.297629,4,23,1,0.110607,0.85095,10
0,0.666667,0.297629,1,3,1,0.793045,0.740389,-10
0,0.961538,0.297629,4,26,1,0.00801039,0.829282,10
0,0.888889,0.297629,3,9,1,0.136765,0.691541,-10
0,0.833333,0.297629,2,6,1,0.209024,0.861825,10
0,0.8,0.297629,2,5,1,0.232865,0.801914,10
0,0.997701,0.297629,8,435,1,1.90142e-005,0.889616,10
0,0.8,0.297629,2,5,1,0.165659,0.839084,10
0,0.666667,0.297629,1,3,1,1.53411,0.685311,-10
0,0.987805,0.297629,6,82,1,0.00646824,0.325852,-10
0,0.954545,0.297629,4,22,1,0.135796,0.646106,-10
0,0.923077,0.297629,3,13,1,0.301111,0.3736,-10
0,0.909091,0.297629,3,11,1,0.518563,0.64181,-10
0,0.954545,0.297629,4,22,1,0.094096,0.22289,-10
0,0.8,0.297629,2,5,1,0.196555,0.0577631,-10
0,0,0.297629,0,1,1,1.04708,0.0577631,-10
0,0.875,0.297629,3,8,1,0.684627,0.571394,-10
0,0.888889,0.297629,3,9,1,0.554726,0.109052,-10
0,0.833333,0.297629,2,6,1,0.0597772,0.169761,-10
0,0.5,0.297629,1,2,1,1.99269,0.345017,-10
0,0.875,0.297629,3,8,1,1.02366,0.721854,-10
0,0.9,0.297629,3,10,1,0.683674,0.208581,-10
0,0.928571,0.297629,3,14,1,0.0658198,0.399691,-10
0,0.989362,0.297629,6,94,1,0.00262063,0.196312,-10
0,0.909091,0.297629,3,11,1,0.240466,0.500716,-10
0,0.989362,0.297629,6,94,1,0.00277356,0.762252,10
0,0.909091,0.297629,3,11,1,0.118073,0.63427,-10
0,0.8,0.297629,2,5,1,2.16331,0.26906,-10
0,0.666667,0.297629,1,3,1,0.764168,0.16053,-10
0,0.888889,0.297629,3,9,1,0.05718,0.0714674,-10
0,0.5,0.297629,1,2,1,2.45436,0.265969,-10
0,0.944444,0.297629,4,18,1,0.0524978,0.493539,-10
0,0.928571,0.297629,3,14,1,0.105006,0.372846,-10
0,0.888889,0.297629,3,9,1,0.735885,0.692352,-10
0,0.833333,0.297629,2,6,1,0.442775,0.60974,-10
0,0.967742,0.297629,4,31,1,0.0334324,0.405435,-10
0,0.981481,0.297629,5,54,1,0.00596665,0.280764,-10
0,0.666667,0.297629,1,3,1,4.95238,0.557052,-10
0,0.978723,0.297629,5,47,1,0.0169117,0.444034,-10
0,0.8,0.297629,2,5,1,2.67193,0.0381554,-10
0,0.5,0.297629,1,2,1,0.286807,0.104644,-10
0,0.992593,0.297629,7,135,1,0.00224798,0.599102,-10
0,0.666667,0.297629,1,3,1,1.45394,0.748804,-10
0,0.875,0.297629,3,8,1,0.599822,0.268037,-10
0,0.967742,0.297629,4,31,1,0.0131689,0.367767,-10
0,0.947368,0.297629,4,19,1,0.0959013,0.75224,10
0,0.9,0.297629,3,10,1,0.105227,0.87306,10
0,0.888889,0.297629,3,9,1,0.137507,0.688908,-10
0,0.75,0.297629,2,4,1,2.13804,0.507372,-10
0,0.888889,0.297629,3,9,1,0.698861,0.818738,10
0,0.888889,0.297629,3,9,1,0.785466,0.26858,-10
0,0.941176,0.297629,4,17,1,0.120167,0.61288,-10
0,0.857143,0.297629,2,7,1,1.21682,0.886783,10
0,0.5,0.297629,1,2,1,1.19716,0.750943,10
0,0.99375,0.297629,7,160,1,0.0010819,0.538594,-10
0,0.96,0.297629,4,25,1,0.0780717,0.295766,-10
0,0.75,0.297629,2,4,1,0.617405,0.100661,-10
0,0.75,0.297629,2,4,1,0.524942,0.280564,-10
0,0.75,0.297629,2,4,1,0.695278,0.0735197,-10
0,0.888889,0.297629,3,9,1,0.126494,0.294299,-10
0,0.9,0.297629,3,10,1,0.428396,0.700599,-10
0,0.995146,0.297629,7,206,1,0.000900441,0.436091,-10
0,0.984848,0.297629,6,66,1,0.0104946,0.385217,-10
0,0.923077,0.297629,3,13,1,0.339932,0.312831,-10
0,0.966667,0.297629,4,30,1,0.0559078,0.371542,-10
0,0.916667,0.297629,3,12,1,0.349255,0.738398,-10
0,0.9,0.297629,3,10,1,0.716307,0.213018,-10
0,0.5,0.297629,1,2,1,0.956258,0.0916116,-10
0,0.75,0.297629,2,4,1,0.257059,0.217504,-10
0,0.666667,0.297629,1,3,1,0.583573,0.122662,-10
0,0.5,0.297629,1,2,1,0.895679,0.00516425,-10
0,0,0.297629,0,1,1,1.80612,0.00516425,-10
0,0,0.297629,0,1,1,0.831809,0.00516425,-10
0,0,0.297629,0,1,1,1.17933,0.00516425,-10
0,0.5,0.297629,1,2,1,0.269449,0.0696097,-10
0,0.969697,0.297629,5,33,1,0.0622624,0.751147,10
0,0.933333,0.297629,3,15,1,0.028371,0.79297,10
0,0.966667,0.297629,4,30,1,0.0699244,0.595992,-10
0,0.8,0.297629,2,5,1,0.968527,0.840357,10
0,0.666667,0.297629,1,3,1,0.900959,0.722513,-10
0,0.987805,0.297629,6,82,1,0.00293662,0.513949,-10
0,0.666667,0.297629,1,3,1,2.22103,0.328924,-10
0,0.666667,0.297629,1,3,1,1.36469,0.18389,-10
0,0.916667,0.297629,3,12,1,0.0727036,0.384745,-10
0,0.990099,0.297629,6,101,1,0.00569525,0.806366,10
0,0.888889,0.297629,3,9,1,0.399249,0.335685,-10
0,0.923077,0.297629,3,13,1,0.154505,0.530887,-10
0,0.666667,0.297629,1,3,1,1.69812,0.692672,-10
0,1,0.297629,10,1023,0,4.40394e-007,0.653866,-10
0,0.965517,0.297629,4,29,1,0.0396253,0.505583,-10
0,0.888889,0.297629,3,9,1,0.291901,0.304353,-10
0,0.8,0.297629,2,5,1,1.18447,0.574591,-10
0,0.5,0.297629,1,2,1,4.40662,0.835211,10
0,0.928571,0.297629,3,14,1,0.367378,0.684709,-10
0,0.857143,0.297629,2,7,1,0.616351,0.392301,-10
0,0.888889,0.297629,3,9,1,0.63673,0.788572,10
0,0.5,0.297629,1,2,1,1.95026,0.961952,10
0,0.5,0.297629,1,2,1,1.20721,0.825542,10
0,0.972222,0.297629,5,36,1,0.00366597,0.960849,10
0,0,0.297629,0,1,1,1.0289,0.960849,10
0,0.75,0.297629,2,4,1,0.0119635,0.974429,10
0,0.75,0.297629,2,4,1,0.841591,0.632744,-10
0,0.857143,0.297629,2,7,1,0.281077,0.764387,10
0,0.990196,0.297629,6,102,1,0.00391119,0.383931,-10
0,0.833333,0.297629,2,6,1,0.587022,0.193687,-10
0,0.666667,0.297629,1,3,1,0.616524,0.29117,-10
0,0.973684,0.297629,5,38,1,0.0134142,0.348687,-10
0,0.9375,0.297629,4,16,1,0.124851,0.787368,10
0,0.985294,0.297629,6,68,1,0.00443262,0.465003,-10
0,0.923077,0.297629,3,13,1,0.150686,0.754165,10
0,0.982143,0.297629,5,56,1,0.0197073,0.597305,-10
0,0.909091,0.297629,3,11,1,0.176176,0.701527,-10
0,0.909091,0.297629,3,11,1,0.57475,0.230915,-10
0,0.916667,0.297629,3,12,1,0.0360592,0.160188,-10
0,0.666667,0.297629,1,3,1,0.377749,0.0838827,-10
0,0.75,0.297629,2,4,1,1.5262,0.544012,-10
0,0.857143,0.297629,2,7,1,0.317041,0.753729,10
0,0.8,0.297629,2,5,1,0.275637,0.884092,10
0,0.75,0.297629,2,4,1,0.125731,0.928114,10
0,0.923077,0.297629,3,13,1,0.00280503,0.954416,10
0,0.5,0.297629,1,2,1,0.152984,0.905856,10
0,0,0.297629,0,1,1,0.694251,0.905856,10
0,0.95,0.297629,4,20,1,0.016274,0.699961,-10
0,0.75,0.297629,2,4,1,1.3316,0.843227,10
0,0.8,0.297629,2,5,1,0.415373,0.683196,-10
0,0.981481,0.297629,5,54,1,0.0127192,0.417162,-10
0,0.988889,0.297629,6,90,1,0.00665629,0.741293,-10
0,0.9375,0.297629,4,16,1,0.0303986,0.9794,10
0,0.9375,0.297629,4,16,1,0.164682,0.324432,-10
0,0.954545,0.297629,4,22,1,0.0511611,0.436759,-10
0,0.857143,0.297629,2,7,1,0.281784,0.304951,-10
0,0.933333,0.297629,3,15,1,0.0577264,0.394438,-10
